9665,39186,1515954952,1
9665,46924,1515954952,0
9665,43772,1515954952,1
9665,61183,1515954952,1
9665,45203,1515954952,0
9681,60907,1528350504,0
9681,55794,1528350504,-1
9681,44321,1528350504,0
9681,45835,1528350504,0
9681,37831,1528350504,1
9682,39649,1528267630,1
9682,47532,1528267630,0
9682,57661,1528267630,0
9682,61244,1528267630,-1
9682,39299,1528267630,-1
9684,46265,1526988760,0
9684,61029,1526988760,-1
9684,56998,1526988760,1
9684,39492,1526988760,0
9684,37829,1526988760,-1
9691,46196,1525417985,-1
9691,45928,1525417985,-1
9691,40769,1525417985,-1
9691,57222,1525417985,-1
9691,44775,1525417985,0
9692,55759,1525345320,0
9692,43021,1525345320,0
9692,52070,1525345320,0
9692,58413,1525345320,0
9692,42617,1525345320,0
9693,52086,1525263546,-1
9693,60166,1525263546,0
9693,42730,1525263546,0
9693,47753,1525263546,0
9693,43817,1525263546,0
9694,60648,1525247148,-1
9694,56617,1525247148,0
9694,59736,1525247148,-1
9694,44777,1525247148,1
9694,56287,1525247148,-1
9695,40160,1525187874,0
9695,46237,1525187874,0
9696,43857,1525187683,0
9696,39668,1525187683,0
9696,44237,1525187683,0
9696,43965,1525187683,0
9697,59629,1525073087,0
9697,41786,1525073087,0
9756,41132,1523609065,-1
9756,41611,1523609065,-1
9756,44242,1523609065,0
9756,39667,1523609065,0
9756,56752,1523609065,-1
9765,42672,1523519339,1
9765,46275,1523519339,1
9765,52092,1523519339,0
9765,59657,1523519339,1
9765,41473,1523519339,-1
9783,39349,1522736317,1
9783,59789,1522736317,0
9783,56353,1522736317,-1
9783,39749,1522736317,1
9783,39708,1522736317,0
9791,56215,1522349742,0
9791,52119,1522349742,0
9791,43755,1522349742,1
9791,52101,1522349742,0
9791,47613,1522349742,1
9809,46109,1522235948,0
9809,61070,1522235948,-1
9809,38675,1522235948,0
9809,56362,1522235948,0
9809,44222,1522235948,-1
9819,56969,1522223519,0
9819,58014,1522223519,1
9819,41678,1521786620,1
9819,46215,1522222911,1
9819,41810,1521786620,1
9850,45984,1522147585,1
9850,60985,1522147585,0
9850,56466,1522147585,1
9850,56010,1522147585,0
9850,60079,1522147585,0
9900,56306,1521630017,0
9900,45549,1521630017,0
9900,37825,1521630017,-1
9900,40039,1521630017,1
9900,44631,1521630017,1
9911,40784,1521439857,-1
9911,45520,1521439857,0
9911,39302,1521439857,0
9911,56397,1521439857,1
9911,39363,1521439857,-1
9926,44633,1521111329,0
9926,56024,1521111329,0
9926,60097,1521111329,0
9926,59600,1521111329,0
9926,57116,1521111329,0
9927,55890,1521052063,0
9927,42939,1521052063,-1
9927,39649,1521052063,0
9927,46260,1521052063,1
9927,47513,1521052063,1
9943,55997,1520950055,-1
9943,47603,1520950055,1
9943,57399,1520950055,0
9943,44028,1520950055,0
9943,43151,1520950055,1
9962,55991,1520499696,-1
9962,56483,1520499696,0
9962,46929,1520499696,0
9962,41608,1520499696,1
9962,56458,1520499696,0
9970,57248,1520457795,1
9970,40278,1520457795,1
9970,56978,1520457795,0
9970,39290,1520457795,0
9970,59621,1520457795,0
9980,40006,1520344607,0
9980,41231,1520344607,-1
9980,56266,1520344607,-1
9980,55990,1520344607,0
9980,60059,1520344607,1
10007,56607,1519734780,0
10007,57937,1519734780,0
10007,45355,1519734780,0
10007,42655,1519734780,0
10007,44008,1519734780,0
10016,60923,1519730715,1
10016,56649,1519730715,0
10016,61043,1519730715,0
10023,57434,1519655511,1
10023,38064,1519655511,0
10023,41751,1519655511,0
10089,37922,1518283739,0
10092,42673,1518283441,1
10092,45704,1518283441,0
10092,39770,1518283441,0
10114,45547,1517944180,0
10114,46078,1517944180,0
10114,41349,1517944180,1
10132,41764,1516833327,0
10132,52012,1516833327,0
10160,37794,1515259708,0
10160,59568,1515259708,1
10160,41527,1515259708,0
10160,43221,1515259708,1
10160,55859,1515259708,1
10173,44029,1515779829,-1
10174,60245,1515750280,-1
10174,59744,1515750280,0
10174,56802,1515750280,1
10174,47536,1515750280,-1
10174,60734,1515750280,1
10182,61052,1515396713,0
10182,51854,1515396713,1
10183,39490,1515322138,1
10183,45722,1515322138,-1
10185,41504,1515320007,1
10185,42615,1515320007,-1
10185,47183,1515320007,0
10187,41376,1449430474,-1
10187,39745,1449430474,0
10187,45263,1449430474,0
10187,39649,1449430474,0
10187,60357,1449430474,0
10194,44445,1515131622,0
10194,56648,1515131622,0
10194,45017,1515131622,0
10194,40157,1515131622,0
10196,38071,1515131341,0
10199,39288,1515052581,1
10199,39642,1515052581,1
10201,41726,1515043779,1
10201,60088,1515043779,1
10201,42851,1515043779,1
10201,39925,1515043779,1
10204,56755,1515043463,1
10204,47604,1515043463,1
10206,51601,1514967619,0
10206,46066,1513851917,1
10206,39296,1513851917,0
10206,56806,1513851917,1
10206,41043,1513851917,1
10208,58370,1514634014,0
10208,47753,1514634014,0
10208,46610,1514634014,0
10208,39394,1514634014,1
10208,39579,1514634014,0
10211,43329,1514455053,1
10211,39464,1514455053,0
10211,39744,1514455053,1
10215,55797,1514452633,0
10223,60057,1514001164,1
10232,56760,1514001164,0
10232,40164,1514001164,0
10234,42943,1514000865,-1
10234,45550,1514000865,0
10234,61100,1514000865,0
10234,46021,1514000865,-1
10234,56415,1514000865,1
10237,56214,1513858905,1
10237,40788,1513858905,1
10238,60907,1513858840,1
10238,55895,1513858840,0
10240,58315,1513792152,0
10240,42660,1513792152,0
10240,58151,1513792152,0
10240,41594,1513792152,0
10240,39738,1513792152,0
10243,56079,1513759013,0
10243,40197,1513759013,0
10243,41866,1513759013,0
10243,43943,1513759013,1
10243,40976,1513759013,1
