2814,33262,1477462758,0
2814,33262,1477462758,0
2814,33266,1477462758,0
2815,381,1477323100,1
2815,381,1477378502,0
2816,5597,1477053061,0
2816,690,1477132181,0
2818,1550,1477059690,0
2818,20653,1477059690,0
2819,33296,1477045140,0
2819,33312,1477045140,0
2820,32703,1476971852,1
2820,32703,1476974655,0
2820,33726,1476974772,0
2821,26484,1476966196,0
2821,24489,1476966196,1
2821,24642,1476966196,0
2821,28552,1476966370,0
2822,27799,1476954955,0
2822,18757,1476954955,1
2823,17406,1476946116,0
2823,17411,1476946116,1
2823,18033,1476946116,1
2823,5438,1476946116,1
2823,5453,1476946116,0
2823,4868,1476946116,1
2823,4200,1476946116,0
2823,4709,1476946116,1
2823,4656,1476946116,1
2823,5431,1476946116,0
2823,4655,1476946116,1
2823,74,1476946116,1
2823,14818,1476946116,1
2823,14799,1476946116,0
2823,14804,1476946116,1
2823,15660,1476946116,1
2823,8768,1476946116,0
2823,10379,1476946116,1
2823,10507,1476946116,1
2823,10372,1476946116,1
2824,1768,1476889523,1
2824,15527,1476889523,0
2824,5223,1476889523,0
2824,13527,1476889523,1
2824,16003,1476889523,1
2824,18387,1476889523,0
2824,33640,1476918150,0
2824,16146,1476918150,0
2824,5473,1476918150,0
2824,17749,1476918150,0
2824,24849,1476918150,0
2824,13778,1476918150,0
2824,32751,1476918150,0
2824,28281,1476918413,0
2824,18855,1476918413,0
2825,4560,1476875479,0
2825,9353,1476875479,0
2825,9043,1476875479,0
2825,9360,1476875479,0
2825,22325,1476875479,0
2825,22327,1476875479,0
2825,22328,1476875479,0
2825,32876,1476875479,0
2826,79,1476863370,0
2826,86,1476863370,0
2826,85,1476863370,0
2827,86,1476863151,0
2828,37691,1476797752,1
2828,10306,1476797752,-1
2828,21150,1476797752,1
2828,31240,1476797752,-1
2828,18645,1476797752,1
2828,5018,1476797752,0
2829,31096,1476778119,1
2829,30103,1476778119,-1
2830,20508,1476702688,0
2830,4666,1476702688,0
2830,8460,1476702688,0
2830,20504,1476702688,0
2830,8460,1476702689,0
2830,8460,1476702689,0
2831,27766,1476454285,0
2831,16307,1476454285,0
2831,27079,1476697624,0
2831,32038,1476697624,0
2831,21887,1476702346,0
2832,24846,1476695909,0
2833,33196,1476614809,1
2833,33189,1476614809,0
2833,30719,1476614809,1
2833,30670,1476614809,1
2833,30685,1476614809,1
2834,21323,1476453102,1
2835,27675,1476433134,1
2835,25876,1476433134,1
2836,10695,1476430389,1
2836,7671,1476430395,0
2836,26334,1476430402,0
2836,19857,1476430402,0
2836,28200,1476430414,0
2837,27634,1476269853,-1
2838,7179,1476262266,0
2838,7182,1476262266,0
2838,7296,1476262266,0
2838,7260,1476262266,0
2838,9189,1476262266,0
2838,7169,1476262266,0
2838,4723,1476262266,0
2838,4780,1476262266,0
2838,4728,1476262266,0
2838,4725,1476262266,0
2838,215,1476262266,0
2838,310,1476262266,0
2838,16813,1476262266,0
2838,18820,1476262266,0
2838,33284,1476262266,0
2838,32708,1476262266,0
2838,18835,1476262266,0
2838,33763,1476262266,0
2838,29543,1476262266,0
2839,7184,1476212955,-1
2839,4375,1476212955,-1
2839,31740,1476224247,1
2839,27641,1476224247,-1
2839,13002,1476224247,-1
2839,28391,1476237757,-1
2839,28530,1476237757,-1
2840,17174,1476199188,0
2840,17166,1476199188,0
2840,17173,1476199188,0
2840,17171,1476199188,0
2840,17172,1476199188,1
2840,17170,1476199188,0
2840,17175,1476199188,0
2840,24176,1476199188,1
2840,24170,1476199188,1
2840,24175,1476199188,0
2840,24183,1476199188,0
2840,24174,1476199188,0
2840,24173,1476199188,0
2840,17167,1476199188,0
2840,17169,1476199188,0
2840,24177,1476199188,0
2840,24172,1476199188,0
2840,19293,1476199188,0
